Search_method Problem Max_evals Run Score
hill_climber_cliff_score knapPI_11_20_1000_4 1000 34 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 35 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 36 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 37 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 38 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 39 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 40 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 41 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 42 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 43 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 44 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 45 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 46 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 47 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 48 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 49 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 0 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 1 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 2 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 3 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 4 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 5 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 6 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 7 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 8 881
hill_climber_cliff_score knapPI_13_20_1000_4 1000 9 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 10 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 11 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 12 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 13 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 14 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 15 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 16 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 17 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 18 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 19 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 20 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 21 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 22 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 23 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 24 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 25 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 26 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 27 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 28 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 29 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 30 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 31 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 32 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 33 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 34 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 35 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 36 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 37 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 38 889
hill_climber_cliff_score knapPI_13_20_1000_4 1000 39 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 40 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 41 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 42 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 43 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 44 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 45 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 46 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 47 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 48 0
hill_climber_cliff_score knapPI_13_20_1000_4 1000 49 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 0 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 1 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 2 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 3 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 4 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 5 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 6 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 7 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 8 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 9 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 10 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 11 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 12 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 13 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 14 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 15 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 16 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 17 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 18 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 19 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 20 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 21 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 22 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 23 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 24 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 25 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 26 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 27 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 28 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 29 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 30 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 31 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 32 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 33 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 34 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 35 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 36 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 37 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 38 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 39 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 40 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 41 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 42 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 43 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 44 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 45 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 46 2886
hill_climber_cliff_score knapPI_16_20_1000_4 1000 47 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 48 0
hill_climber_cliff_score knapPI_16_20_1000_4 1000 49 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 0 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 1 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 2 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 3 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 4 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 5 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 6 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 7 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 8 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 9 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 10 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 11 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 12 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 13 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 14 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 15 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 16 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 17 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 18 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 19 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 20 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 21 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 22 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 23 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 24 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 25 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 26 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 27 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 28 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 29 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 30 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 31 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 32 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 33 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 34 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 35 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 36 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 37 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 38 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 39 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 40 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 41 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 42 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 43 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 44 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 45 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 46 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 47 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 48 0
hill_climber_cliff_score knapPI_11_200_1000_4 1000 49 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 0 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 1 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 2 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 3 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 4 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 5 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 6 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 7 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 8 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 9 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 10 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 11 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 12 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 13 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 14 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 15 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 16 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 17 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 18 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 19 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 20 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 21 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 22 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 23 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 24 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 25 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 26 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 27 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 28 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 29 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 30 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 31 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 32 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 33 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 34 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 35 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 36 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 37 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 38 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 39 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 40 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 41 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 42 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 43 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 44 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 45 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 46 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 47 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 48 0
hill_climber_cliff_score knapPI_13_200_1000_4 1000 49 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 0 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 1 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 2 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 3 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 4 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 5 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 6 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 7 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 8 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 9 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 10 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 11 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 12 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 13 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 14 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 15 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 16 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 17 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 18 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 19 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 20 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 21 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 22 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 23 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 24 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 25 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 26 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 27 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 28 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 29 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 30 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 31 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 32 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 33 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 34 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 35 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 36 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 37 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 38 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 39 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 40 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 41 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 42 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 43 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 44 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 45 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 46 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 47 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 48 0
hill_climber_cliff_score knapPI_16_200_1000_4 1000 49 0
hill_climber_penalized_score knapPI_11_20_1000_4 1000 0 1320
hill_climber_penalized_score knapPI_11_20_1000_4 1000 1 1400
hill_climber_penalized_score knapPI_11_20_1000_4 1000 2 1240
hill_climber_penalized_score knapPI_11_20_1000_4 1000 3 1360
hill_climber_penalized_score knapPI_11_20_1000_4 1000 4 1280
hill_climber_penalized_score knapPI_11_20_1000_4 1000 5 1360
hill_climber_penalized_score knapPI_11_20_1000_4 1000 6 1280
hill_climber_penalized_score knapPI_11_20_1000_4 1000 7 1200
hill_climber_penalized_score knapPI_11_20_1000_4 1000 8 1280
hill_climber_penalized_score knapPI_11_20_1000_4 1000 9 1280
hill_climber_penalized_score knapPI_11_20_1000_4 1000 10 1320
hill_climber_penalized_score knapPI_11_20_1000_4 1000 11 1280
hill_climber_penalized_score knapPI_11_20_1000_4 1000 12 1120
hill_climber_penalized_score knapPI_11_20_1000_4 1000 13 1400
hill_climber_penalized_score knapPI_11_20_1000_4 1000 14 1320
hill_climber_penalized_score knapPI_11_20_1000_4 1000 15 1440
hill_climber_penalized_score knapPI_11_20_1000_4 1000 16 1320
hill_climber_penalized_score knapPI_11_20_1000_4 1000 17 1280
hill_climber_penalized_score knapPI_11_20_1000_4 1000 18 1400
hill_climber_penalized_score knapPI_11_20_1000_4 1000 19 1320
hill_climber_penalized_score knapPI_11_20_1000_4 1000 20 1400
hill_climber_penalized_score knapPI_11_20_1000_4 1000 21 1400
hill_climber_penalized_score knapPI_11_20_1000_4 1000 22 1320
hill_climber_penalized_score knapPI_11_20_1000_4 1000 23 1280
hill_climber_penalized_score knapPI_11_20_1000_4 1000 24 1200
hill_climber_penalized_score knapPI_11_20_1000_4 1000 25 1400
hill_climber_penalized_score knapPI_11_20_1000_4 1000 26 1320
hill_climber_penalized_score knapPI_11_20_1000_4 1000 27 1240
hill_climber_penalized_score knapPI_11_20_1000_4 1000 28 1200
hill_climber_penalized_score knapPI_11_20_1000_4 1000 29 1200
hill_climber_penalized_score knapPI_11_20_1000_4 1000 30 1360
hill_climber_penalized_score knapPI_11_20_1000_4 1000 31 1200
hill_climber_penalized_score knapPI_11_20_1000_4 1000 32 1200
hill_climber_penalized_score knapPI_11_20_1000_4 1000 33 1320
hill_climber_penalized_score knapPI_11_20_1000_4 1000 34 1320
hill_climber_penalized_score knapPI_11_20_1000_4 1000 35 1280
hill_climber_penalized_score knapPI_11_20_1000_4 1000 36 1360
hill_climber_penalized_score knapPI_11_20_1000_4 1000 37 1200
hill_climber_penalized_score knapPI_11_20_1000_4 1000 38 1360
hill_climber_penalized_score knapPI_11_20_1000_4 1000 39 1440
hill_climber_penalized_score knapPI_11_20_1000_4 1000 40 1440
hill_climber_penalized_score knapPI_11_20_1000_4 1000 41 1320
hill_climber_penalized_score knapPI_11_20_1000_4 1000 42 1360
hill_climber_penalized_score knapPI_11_20_1000_4 1000 43 1360
hill_climber_penalized_score knapPI_11_20_1000_4 1000 44 1400
hill_climber_penalized_score knapPI_11_20_1000_4 1000 45 1280
hill_climber_penalized_score knapPI_11_20_1000_4 1000 46 1360
hill_climber_penalized_score knapPI_11_20_1000_4 1000 47 1320
hill_climber_penalized_score knapPI_11_20_1000_4 1000 48 1320
hill_climber_penalized_score knapPI_11_20_1000_4 1000 49 1360
hill_climber_penalized_score knapPI_13_20_1000_4 1000 0 863
hill_climber_penalized_score knapPI_13_20_1000_4 1000 1 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 2 890
hill_climber_penalized_score knapPI_13_20_1000_4 1000 3 907
hill_climber_penalized_score knapPI_13_20_1000_4 1000 4 907
hill_climber_penalized_score knapPI_13_20_1000_4 1000 5 872
hill_climber_penalized_score knapPI_13_20_1000_4 1000 6 890
hill_climber_penalized_score knapPI_13_20_1000_4 1000 7 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 8 881
hill_climber_penalized_score knapPI_13_20_1000_4 1000 9 907
hill_climber_penalized_score knapPI_13_20_1000_4 1000 10 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 11 872
hill_climber_penalized_score knapPI_13_20_1000_4 1000 12 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 13 872
hill_climber_penalized_score knapPI_13_20_1000_4 1000 14 872
hill_climber_penalized_score knapPI_13_20_1000_4 1000 15 907
hill_climber_penalized_score knapPI_13_20_1000_4 1000 16 863
hill_climber_penalized_score knapPI_13_20_1000_4 1000 17 845
hill_climber_penalized_score knapPI_13_20_1000_4 1000 18 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 19 881
hill_climber_penalized_score knapPI_13_20_1000_4 1000 20 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 21 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 22 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 23 907
hill_climber_penalized_score knapPI_13_20_1000_4 1000 24 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 25 863
hill_climber_penalized_score knapPI_13_20_1000_4 1000 26 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 27 907
hill_climber_penalized_score knapPI_13_20_1000_4 1000 28 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 29 907
hill_climber_penalized_score knapPI_13_20_1000_4 1000 30 907
hill_climber_penalized_score knapPI_13_20_1000_4 1000 31 872
hill_climber_penalized_score knapPI_13_20_1000_4 1000 32 881
hill_climber_penalized_score knapPI_13_20_1000_4 1000 33 881
hill_climber_penalized_score knapPI_13_20_1000_4 1000 34 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 35 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 36 845
hill_climber_penalized_score knapPI_13_20_1000_4 1000 37 907
hill_climber_penalized_score knapPI_13_20_1000_4 1000 38 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 39 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 40 907
hill_climber_penalized_score knapPI_13_20_1000_4 1000 41 881
hill_climber_penalized_score knapPI_13_20_1000_4 1000 42 907
hill_climber_penalized_score knapPI_13_20_1000_4 1000 43 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 44 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 45 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 46 907
hill_climber_penalized_score knapPI_13_20_1000_4 1000 47 890
hill_climber_penalized_score knapPI_13_20_1000_4 1000 48 872
hill_climber_penalized_score knapPI_13_20_1000_4 1000 49 889
hill_climber_penalized_score knapPI_16_20_1000_4 1000 0 2206
hill_climber_penalized_score knapPI_16_20_1000_4 1000 1 2206
hill_climber_penalized_score knapPI_16_20_1000_4 1000 2 1858
hill_climber_penalized_score knapPI_16_20_1000_4 1000 3 2557
hill_climber_penalized_score knapPI_16_20_1000_4 1000 4 2864
hill_climber_penalized_score knapPI_16_20_1000_4 1000 5 2593
hill_climber_penalized_score knapPI_16_20_1000_4 1000 6 2557
hill_climber_penalized_score knapPI_16_20_1000_4 1000 7 2586
hill_climber_penalized_score knapPI_16_20_1000_4 1000 8 1864
hill_climber_penalized_score knapPI_16_20_1000_4 1000 9 2550
hill_climber_penalized_score knapPI_16_20_1000_4 1000 10 2893
hill_climber_penalized_score knapPI_16_20_1000_4 1000 11 2267
hill_climber_penalized_score knapPI_16_20_1000_4 1000 12 2272
hill_climber_penalized_score knapPI_16_20_1000_4 1000 13 2217
hill_climber_penalized_score knapPI_16_20_1000_4 1000 14 2019
hill_climber_penalized_score knapPI_16_20_1000_4 1000 15 2682
hill_climber_penalized_score knapPI_16_20_1000_4 1000 16 2098
hill_climber_penalized_score knapPI_16_20_1000_4 1000 17 2893
hill_climber_penalized_score knapPI_16_20_1000_4 1000 18 2893
hill_climber_penalized_score knapPI_16_20_1000_4 1000 19 2864
hill_climber_penalized_score knapPI_16_20_1000_4 1000 20 2597
hill_climber_penalized_score knapPI_16_20_1000_4 1000 21 2593
hill_climber_penalized_score knapPI_16_20_1000_4 1000 22 2303
hill_climber_penalized_score knapPI_16_20_1000_4 1000 23 2582
hill_climber_penalized_score knapPI_16_20_1000_4 1000 24 2303
hill_climber_penalized_score knapPI_16_20_1000_4 1000 25 2582
hill_climber_penalized_score knapPI_16_20_1000_4 1000 26 2527
hill_climber_penalized_score knapPI_16_20_1000_4 1000 27 2557
hill_climber_penalized_score knapPI_16_20_1000_4 1000 28 2651
hill_climber_penalized_score knapPI_16_20_1000_4 1000 29 2893
hill_climber_penalized_score knapPI_16_20_1000_4 1000 30 2893
hill_climber_penalized_score knapPI_16_20_1000_4 1000 31 2893
hill_climber_penalized_score knapPI_16_20_1000_4 1000 32 2864
hill_climber_penalized_score knapPI_16_20_1000_4 1000 33 2593
hill_climber_penalized_score knapPI_16_20_1000_4 1000 34 2651
hill_climber_penalized_score knapPI_16_20_1000_4 1000 35 2593
hill_climber_penalized_score knapPI_16_20_1000_4 1000 36 2886
hill_climber_penalized_score knapPI_16_20_1000_4 1000 37 2675
hill_climber_penalized_score knapPI_16_20_1000_4 1000 38 2557
hill_climber_penalized_score knapPI_16_20_1000_4 1000 39 2557
hill_climber_penalized_score knapPI_16_20_1000_4 1000 40 2292
hill_climber_penalized_score knapPI_16_20_1000_4 1000 41 2557
hill_climber_penalized_score knapPI_16_20_1000_4 1000 42 2271
hill_climber_penalized_score knapPI_16_20_1000_4 1000 43 2026
hill_climber_penalized_score knapPI_16_20_1000_4 1000 44 2682
hill_climber_penalized_score knapPI_16_20_1000_4 1000 45 2303
hill_climber_penalized_score knapPI_16_20_1000_4 1000 46 2651
hill_climber_penalized_score knapPI_16_20_1000_4 1000 47 2582
hill_climber_penalized_score knapPI_16_20_1000_4 1000 48 2557
hill_climber_penalized_score knapPI_16_20_1000_4 1000 49 2586
hill_climber_penalized_score knapPI_11_200_1000_4 1000 0 4520
hill_climber_penalized_score knapPI_11_200_1000_4 1000 1 4220
hill_climber_penalized_score knapPI_11_200_1000_4 1000 2 4340
hill_climber_penalized_score knapPI_11_200_1000_4 1000 3 4200
hill_climber_penalized_score knapPI_11_200_1000_4 1000 4 4540
hill_climber_penalized_score knapPI_11_200_1000_4 1000 5 4620
hill_climber_penalized_score knapPI_11_200_1000_4 1000 6 -4774
hill_climber_penalized_score knapPI_11_200_1000_4 1000 7 4340
hill_climber_penalized_score knapPI_11_200_1000_4 1000 8 4940
hill_climber_penalized_score knapPI_11_200_1000_4 1000 9 4660
hill_climber_penalized_score knapPI_11_200_1000_4 1000 10 4620
hill_climber_penalized_score knapPI_11_200_1000_4 1000 11 4500
hill_climber_penalized_score knapPI_11_200_1000_4 1000 12 4260
hill_climber_penalized_score knapPI_11_200_1000_4 1000 13 -4720
hill_climber_penalized_score knapPI_11_200_1000_4 1000 14 4540
hill_climber_penalized_score knapPI_11_200_1000_4 1000 15 4820
hill_climber_penalized_score knapPI_11_200_1000_4 1000 16 4740
